2024-07-20 16:52:14,738 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:14,747 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:14,747 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:15,461 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:15,463 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:15,463 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:17,584 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:17,586 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:17,586 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:18,752 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:19,031 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:19,032 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:20,159 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:20,182 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:20,182 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:23,234 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:23,238 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:23,238 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:23,414 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:23,417 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:23,417 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:24,064 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:24,067 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:24,067 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:24,236 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:24,238 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:24,238 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:24,367 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:24,369 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:24,369 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:24,485 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:24,487 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:24,487 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:29,172 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:29,177 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:29,177 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:29,280 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:29,287 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:29,287 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:29,759 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:29,762 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:29,762 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:29,999 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:30,001 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:30,001 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:30,132 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:30,134 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:30,134 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:30,683 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:30,688 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:30,690 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:31,141 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:31,144 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
